SUPP_ID,SUPP_NAME,COUNTRY_NAME,SUPP_CITY,SUPP_ADDR,DEBAR_FROM_DATE,DEBAR_TO_DATE,DEBAR_REASON,SUPP_ELIG_STAT,INELIGIBLY_STATUS,LAST_REFRESH_DATE
85420,TIS CONSULTANTS COMPANY LIMITED,Thailand,BANGKOK,"151 TEAM BUILDING, MOO 12, NUANCHAN ROAD, KLONG KUM, BUENG KUM",2011-09-20,2999-12-31,Consultant Guidelines 1.25(a)(i),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
112922,GURPREET SINGH MALIK,Nigeria,LAGOS,,2000-02-11,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
118351,"ZHONGKE LIFE SCIENCE & TECHNOLOGY CO., LTD.",China,ZHEJIANG 313200,"NO. 88, ZHIYUAN ROAD, WUKANG TOWN, DEQING COUNTY",2011-07-26,2999-12-31,Procurement Guidelines 1.14(a)(ii),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
189818,MR. ALLAN MAKABAYI,Uganda,KAMPALA,"P.O. BOX 2100, PLOT 30 KOME CRESCENT, LUZIRA",2011-12-15,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
322505,OLIVE HEALTH CARE,India,MUMBAI 400 022,"REGISTERED OFFICE: GODREJ COLISEUM, SOMAIYA HOSPITAL ROAD, B-3, 2ND FLOOR, SION (EAST)",2017-07-21,2028-01-20,"May 2010 Procurement Guidelines, Para. 1.14(a)(i) & (ii)",DEBARRED,,2026-09-23T05:00:01.779Z
309326,CUMORAH,Bolivia,COCHABAMBA,"CALLE 6 NO. 151 ZONA KAMI, QUILLACOLLO",2014-12-02,2999-12-31,"Procurement Guidelines, 1.14(a)(iii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
326600,MR. ALEXANDRE ANTONIO PAREJA QUINTANILLA,Peru,PISCO,CALLE PEDEMONTE 110-A,2016-08-23,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
323167,SOCIÉTÉ GRANDS TRAVAUX MGHAIETH (GTM),Tunisia,TUNIS 1001,"21, KEMAL ATATURK STREET",2016-01-20,2999-12-31,"Proc. Guidelines, 1.14(a)(ii); Proc. Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
321260,MS. TUMENDEMBEREL BAYARMAA,Mongolia,ULANBATAAR,"C/O ECOGRAPH LLC AKA ECOGRAPHY COMPANY, BUILDING OF MONGOL ENGINEER CO. LTD., KHOROO 20, BAYANGOL DISTRICT",2015-10-15,2999-12-31,"Consultant Guidelines, 1.22(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
322709,CHUY FRP COMPOSITE LLC,Kyrgyz Republic,"KARA-BALTA CITY, 724411","KOJOMBERDIEVA, 4 STREET",2016-01-05,2999-12-31,"Proc. Guidelines, 1.14(a)(ii); Proc. Guidelines, 1.16(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
323389,MR. NABOR MIRANDA GAMBINI,Peru,ANCASH,"PASAJE SR. DE LOS MILAGROS NO. 104, INDEPENDENCIA-HUARAZ",2016-01-28,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
325552,MINIMIX AGENCIES (MINIMIX),Kenya,NAIROBI,P. O. BOX 11583-00100,2016-06-17,2999-12-31,"Procurement Guidelines, 1.16(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
325862,MADHUCON PROJECTS LIMITED,India,"HYDERABAD, TELANGANA, 500033","PLOT NO. 1129/A, MADHUCON HOUSE, ROAD NO. 36, HITECH CITY ROAD, JUBILEE HILLS",2017-10-26,2999-12-31,"1999 Procurement Guidelines, Para. 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
324857,"HUNAN CONSTRUCTION GROUP CO., LTD.",China,HUNAN,"LAST KNOWN ADDRESS: STATION ROAD NO. 70, WAN XIANG XIN TIAN BUSINESS MANSION 5, BUILDING NO. 31, 32F, FURONG DISTRICT, CHANGSHA",2016-01-14,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
323388,SAN ISIDRO-L S.R.L.,Peru,HUARAZ,"JR. SANTIAGO ANTÚNEZ DE MAYALO NO. 190, INDEPENDENCIA, ANCASH",2016-01-28,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
323527,MR. NIKOLAI GEORGIEVITCH OBRADOVITCH,Russian Federation,190000 SAINT PETERSBURG,"LAST KNOWN ADDRESS: ANTONIENKO 3, -43",2015-10-30,2999-12-31,"Consultant Guidelines, 1.22(a)(i)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
326599,APQ S.A.C.,Peru,"PISCO, ICA","MANZANA D LOTE 18, URBANIZACIÓN BALLESTAS",2016-08-23,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
326611,MR. PEDRO CESAR LAZO MONTEJO,Peru,LIMA,"AV. TAMARINDO MANZANA H LOTE 30, URBANIZACIÓN LA CAPULLANA, SANTIAGO DE SURCO",2016-08-23,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
323479,ROPRUCSA CONTRATISTAS GENERALES S.A.,Peru,LIMA,"AV. NARANJAL NO. 543, URBANIZACION NARANJAL, DISTRITO DE LOS OLIVOS 39",2016-02-02,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
325089,CONSORCIO ROPRUCSA,Peru,LIMA,"C/O ROPRUCSA CONTRATISTA GENERALES S.A., AV. NARANJAL NO. 543, URBANIZACION NARANJAL, DISTRITO DE LOS OLIVOS 39",2016-02-05,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
325055,"GOLDEN HALL SERVICES CO., LTD.",Cambodia,PHNOM PENH,"LAST KNOWN ADDRESS: #334AE1, STREET 182, SANGKAT TOEK LAAK III, KHAN TOUL KORK",2016-07-19,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
326154,AN HOA LIMITED COMPANY,Viet Nam,HÀ NAM,"231 TRUÒNG CHINH, HAI BÀ TRUNG, PHÛ LÝ",2016-07-26,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
324856,"HUNAN CONSTRUCTION GROUP CO., LTD.",China,HUNAN,"LAST KNOWN ADDRESS:23 CHENGNANZHONG ROAD, RONGAN BUILDING 5TH FLOOR, CHANGSHA",2016-01-14,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
327055,MINIMIX AGENCIES (MINIMIX),Kenya,NAIROBI,"RIVERSIDE CLOSE, OPPOSITE OFFICE PARK, WESTLAND CITY",2016-06-17,2999-12-31,"Procurement Guidelines, 1.16(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
325889,SHAILUNG CONSTRUCTION CO. PVT. LTD.,Nepal,LALITPUR,"P.O. BOX 19679, SUNAKOTHI-8, DHOLAHITY",2017-12-18,2999-12-31,"Para. 1.16(a)(i), Jan. 2011 Procurement Guidelines",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197464,NOVO HORIZONTE CONST. E CONS. E COMERCIO LTDA,Brazil,"SANTA RITA, MARANHÃO","AV. GENERAL RIVAS, NO. 235 LETRA B LIBERDADE",2012-10-19,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197466,CONSTRUTORA RAMOS E FRANÇA LTDA,Brazil,"SANTA RITA, MARANHÃO",AV. GENERAL RIVAS S/N,2012-10-19,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197467,CONSTRUTORA RAMOS E FRANÇA LTDA,Brazil,"SANTA RITA, MARANHÃO",RUA CASTELO BRANCO NO. 450 – CENTRO,2012-10-19,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197468,SILVA MATOS CONST. E CONS. E COMERCIO LTDA,Brazil,"SANTA RITA, MARANHÃO","AV. IVAR SALDANHA, NO. 105 CENTRO",2012-10-19,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197469,SILVA MATOS CONST. E CONS. E COMERCIO LTDA,Brazil,"SANTA RITA, MARANHÃO",AV. GENERAL RIBAS – NO. 105 - ALTO DE FÁTIMA,2012-10-19,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197470,SILVA MATOS CONST. E CONS. E COMERCIO LTDA,Brazil,"SANTA RITA, MARANHÃO","AV. GENERAL RIVAS, NO. 235 LETRA B LIBERDADE",2012-10-19,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197187,MR. MARCELO CAMPÊLO,Brazil,SÃO LUIS – MARANHÃO,"AVENIDA GUAJAJARAS, NO. 25 – JD. SÃO CRISTOVÃO",2012-10-18,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
192232,VITAL SUPPLIES AND LOGISTICS LTD,Uganda,KAMPALA,"PLOT 9, NASSER ROAD, FAIR HOUSE, 2ND FLOOR, P.O. BOX 27181",2012-03-20,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
192662,CONSTRUCTORA KATINGCAR,Guatemala,,"SECTOR 4, LOTE 24, CONDOMINIO LA CUPULA, ZONA 0, JOCOTENANGO, SACATEPEQUEZ",2011-12-28,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
193105,SERVICIOS DE INGENIERIA Y CONSTRUCCION VARGAS RIOS (CONSTRUCTORA S.I.C.),Bolivia,SANTA CRUZ DE LA SIERRA,"3ER. ANILLO EXTERNO, CALLE GABRIEL JOSE MORENO NO. 300",2012-01-20,2999-12-31,2004 Procurement Guidelines 1.14(a)(ii),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
193107,CONSTRUCTORA EMCONCIMET,Bolivia,SANTA CRUZ DE LA SIERRA,AV. LA CAMPANA CALLE 12 #29,2012-01-20,2999-12-31,2004 Procurement Guidelines 1.14(a)(ii),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
193108,CONSTRUCTORA SLIM,Bolivia,SANTA CRUZ DE LA SIERRA,"KM. 42. ANTIGUA CARRETERA COCHABAMABA, URB. EQUIPETROL",2012-01-20,2999-12-31,2004 Procurement Guidelines 1.14(a)(ii),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
193109,EDWIN DITTER ACARAPI COLQUE,Bolivia,SANTA CRUZ DE LA SIERRA,"KM. 42 ANTIGUA CARRETERA COCHABAMABA, URB. EQUIPETROL",2012-01-20,2999-12-31,2004 Procurement Guidelines 1.14(a)(ii),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
192743,MR. MEAS SINA,Cambodia,,"#51EO, ST. 366, SANGKAT TOUL SVAY, PREY I, KHAN CHAMKARMORN, CITY PHNOM PENH",2012-04-03,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197185,A PONTUAL – MOTORES E MÁQUINAS LTDA,Brazil,"PINHEIRO, MARANHÃO",RUA FREDERICO PEIXOTO S/N,2012-11-13,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197186,J.M. COMÉRCIO DE EQUIPAMENTOS LTDA (CURRENTLY D/B/A PICK UP CAR AUTO PEÇAS),Brazil,SÃO LUIS – MARANHÃO,"AVENIDA GUAJAJARAS, 221 – LJ 4 BAIRRO TIRIRICAL",2012-11-06,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197820,OAO DUSTLIK,Kyrgyz Republic,,"20 OKTYABARSKY STR., SUZAK VILLAGE, SUZAK DISTRICT, JALAL-ABAD REGION",2012-11-07,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197821,MR. VAKHIDJAN ERGASHEV,Kyrgyz Republic,,"20 OKTYABARSKY STR., SUZAK VILLAGE, SUZAK DISTRICT, JALAL-ABAD REGION",2012-11-07,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
197188,MR. JOSÉ MAGNO DA SILVA GARRIDO,Brazil,SÃO LUIS – MARANHÃO,"AVENIDA GUAJAJARAS, 221 LJ 4 – TIRIRICAL",2012-11-06,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
195014,CONTACT EURO LLC,Ukraine,"KIEV, 03127","APT. 1, 11 BURMISTENKA STREET",2012-10-11,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
198424,"AL THUHAT COMPANY, GENERAL CONTRACTING AND TRADE (AL THUHAT)",Iraq,BAGHDAD,"AL KAZIMIYAH, ABDUL MOHSEN AL-KAZIMI SQUARE, DISTRICT: 411 SH/17, BUILDING: 20",2013-01-29,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
140905,CENNET INŞAAT ITH. IHR. TUR. GIDA SAN. VE TIC. LTD. ŞTI,Turkiye,HOPA,"KASIMOĞLU IŞHANI KAT:4 NO:7, HOPA/ARTVIN",2013-03-07,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
198425,MR. MOUSA MAHDI MAKAWI,Iraq,BAGHDAD,"AL KAZIMIYAH, ABDUL MOHSEN AL-KAZIMI SQUARE, DISTRICT: 411 SH/17, BUILDING: 20",2013-01-29,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
201885,L’ENTREPRISE GÉNÉRALE DE CONSTRUCTION SAFIDY,Madagascar,,"LOT VT 77 LD BIS ANDOHANIMANDROSEZA, ANTANANARIVO 101",2013-05-10,2999-12-31,"Proc. Guidelines, 1.14(a)(ii); Proc. Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
200679,CONSTRUCTORA SEDINC,Bolivia,SANTA CRUZ,"AVENIDA MIGUEL ROCA NO. 22, ZONA: BARRIO MAC DONALDS",2014-02-14,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
200680,MR. LIZANDRO AGUIRRE TABORGA,Bolivia,SANTA CRUZ,"AVENIDA MIGUEL ROCA NO. 22, ZONA: BARRIO MAC DONALDS",2014-02-14,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
200681,CONSTRUCTORA CONSTRUSAND S.R.L.,Bolivia,MONTERO – SANTA CRUZ,"CALLE BUENOS AIRES # 141, EDIFICIO SANDOVAL, PISO 1, OFICINA 1, ZONA: B/25 DE DECIEMBRE",2014-02-14,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
200682,MR. RENÉ SANDOVAL SOLIZ,Bolivia,MONTERO – SANTA CRUZ,"CALLE BUENOS AIRES # 141, EDIFICIO SANDOVAL, PISO 1, OFICINA 1, ZONA: B/25 DE DECIEMBRE",2014-02-14,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
200258,ENTREPRISE GÉNÉRALE DE CONSTRUCTION ANDO,Madagascar,LOT II A 128 SG NANISANA,,2013-02-08,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
199614,MR. ERICK RODOLFO GONZÁLEZ CHÁVEZ,Guatemala,GUATEMALA CITY,"BOULEVARD SAN CRISTOBAL 12-13, ZONA 8 MIXCO",2013-01-15,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
304109,MR. RAIMUNDO ROSÁRIO BRANDÃO,Brazil,"SÃO LUÍS, MARANHÃO","CARE OF: GEOMETRICA CONSTRUÇÕES LTDA, RUA DO PASSEIO, 953, SALA 209, CENTRO",2013-10-03,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
112915,FIRST FUJI LTD.,United Kingdom,ISLE OF MAN,,2000-02-11,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
113329,OVERSEAS PROJECT SERVICES LTD.,United Kingdom,,,2000-02-24,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
146328,"CENEDI, CENTRAL DE NEGOCIOS DIVERSOS",Guatemala,GUATEMALA CITY,"BOULEVARD SAN CRISTOBAL 12-13, ZONA 8 MIXCO",2013-01-15,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
304106,D.A. CONSTRUCTION LIMITED,Nigeria,"GARKI, ABUJA","HOUSE NO. 1, 114 ROAD, OFF II ROAD, 1ST AVENUE (A.P. FILLING STATION END), GWARINPA II, P.O. BOX 4824",2014-05-06,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
304108,CONSPRIM – CONSTRUTORA PRIMEIRACRUZENSE LTDA,Brazil,"SÃO LUÍS, MARANHÃO","RUA E NO. 03 QUADRA F RESIDENCIAL, PRIMAVERA TURU",2013-09-26,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
301475,M/S WIJEKAMAL ENGINEERING PVT. LTD.,Sri Lanka,NELUNDENIYA,"E-52, UDUKUMBURA",2013-06-11,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
301182,MR. ARTURO JAVIER HARO GUTIÉRREZ,Peru,CERCADO DE LIMA,"JIRÓN ALTO DE LA ALIANZA NO. 180, DPTO. 116",2014-03-19,2999-12-31,"Consultant Guidelines, 1.22(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
304543,CONSIA CONSULTANTS APS,Denmark,KASTRUP,"LADEGAARDSVEJ 8, DK-2770",2017-03-30,2031-03-29,"2004, 2006, 2010 Consultant Guidelines, Para. 1.22(a)(i)-(ii)",DEBARRED,,2026-09-23T05:00:01.779Z
301534,YAVUZER İNŞAAT MAKINE VE MALZEMELERI SANAYI VE TICARET LTD. ŞTI,Turkiye,ESKIŞCHIR,ISTIKLAL MAHALLESI SANTRAL SOKAK NO:1/ 23,2013-06-18,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
302020,REEF BUILDING SYSTEMS LIMITED (REEF),Kenya,NAIROBI,"MILIMANI FLATS, MILIMANI ROAD, OFF STATE HOUSE, P.O. BOX 10439-00400 NBI",2013-07-09,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
304107,GEOMETRICA CONSTRUÇÕES LTDA,Brazil,"SÃO LUÍS, MARANHÃO","RUA DO PASSEIO, 953, SALA 209, CENTRO",2013-10-03,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
154092,"THE GLOCOMS GROUP, INC.",United States,CHICAGO,,2010-04-01,2999-12-31,Sanctions Procedures 9.04(a),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
112847,ANA EXPORTS LTD.,United Kingdom,LONDON,,2000-02-11,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
113328,O-GROUP MANAGEMENT & CONSULTING URBAN PLANNER BV,Netherlands,AMSTERDAM,,2001-03-30,2999-12-31,Consultant Guidelines 1.25(a)(i),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
164366,M/S CONCEPT PHARMACEUTICALS LTD.,India,,"167 C.S.T. ROAD, KALINA, SANTACRUZ (EAST), MUMBAI - 400098",2012-05-30,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
165624,"GLOBAL ALLIANCE TRADING COMPANY, INC.",Liberia,MONROVIA,63 BENSON STREET,2015-06-19,2999-12-31,"Procurement Guidelines, 1.14(a)(i)-(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
166064,BROADWAY ENGINEERING SERVICES LIMITED,Uganda,KAMPALA,"PLOT 636, NBEEBA, MASAKA ROAD, P.O. BOX 22057",2011-10-25,2999-12-31,"Procurement Guidelines, 1.14(a)(i) and 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
166066,AYEMO INVESTMENTS LIMITED,Uganda,KAMPALA,PLOT 1442 NAMUGONGO ROAD P.O.BOX 10916,2011-10-17,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
165612,VRATSA INVEST GROUP OOD,Bulgaria,,"13B, LOUKASHOV STREET, 3000 VRATSA",2011-11-16,2999-12-31,"Procurement Guidelines, 1.15(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
163858,M/S GAYATRI CONSTRUCTION,India,NAVI MUMBAI,"SHOP NO. 14, SHRI GANESH PLAZA, PHASE – 1, KHANDA COLONY,NEW PANWEL",2015-06-16,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
167057,FEDDERS LLOYD CORPORATION LTD,India,NEW DELHI,"159 OKHLA INDUSTRIAL ESTATE,PHASE III 110020",2016-04-06,2999-12-31,"2004 & 2010 Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
166884,M/S UDAY PRATAP SHARMA,India,MADHYA PRADESH,"A-46 GOVINDPURI, THATIPUR, GWALIOR 647401",2014-06-10,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
169551,CONTRANSIMEX NIGERIA LIMITED,Nigeria,,"8, ADEKUNLE FAJUYI WAY, IKEJA, G.R.A., P.O. BOX 6891, IKEJA, LAGOS, NIGERIA",2012-05-30,2999-12-31,"Procurement Guidelines, 1.14(a)(ii)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
168676,E.C. DE LUNA CONSTRUCTION CORP.,Philippines,,,2009-01-12,2999-12-31,Procurement Guidelines 1.15(a)(ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
168677,EDUARDO C. DE LUNA,Philippines,,,2009-01-12,2999-12-31,Procurement Guidelines 1.15(a)(ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
172216,SIMED INTERNATIONAL B.V.,Netherlands,3543 AR UTRECHT,MIDDENWETERING,2015-06-25,2999-12-31,"Procurement Guidelines, 1.15(a)(i); Procurement Guidelines, 1.14(a)(i)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
171734,J. MITRA & CO. PRIVATE LIMITED,India,,"A-180 OKHLA INDUSTRIAL AREA PHASE # I, NEW DELHI, 110 020,",2011-11-28,2999-12-31,1999 Procurement Guidelines 1.15(a)(ii),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
83317,SEYDOU IDANI,Burkina Faso,,,2004-10-25,2999-12-31,Consultant Guidelines 1.25(a)(i),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
102174,"SENG ENTERPRISE CO., LTD.",Cambodia,PHNOM PENH,"NO. 138 STREET 51 CORNER 294, SANGKAT BOEUNG KENG KANG I, KHAN CHMAKAR MORN",2015-02-20,2999-12-31,"Procurement Guidelines, 1.15(a)(i)",DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
110821,NGUYEN XUAN DOAN,Viet Nam,HANOI,"NO. 40, LANE 575, KIM MA, NGOCH KHANH WARD, BA DINH DISTRICT",2011-10-18,2999-12-31,Consultant Guidelines 1.22(a)(ii),DEBARRED,Ongoing,2026-09-23T05:00:01.779Z
112840,AGRIC-CANADA,United Kingdom,,,2000-02-24,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112843,"AMANI B.P., LTD.",United Kingdom,LONDON,,1999-04-08,2999-12-31,Procurement Guidelines 1.15(a)(ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112852,ASIA CONSTRUCTION,United States,,,2001-03-05,2999-12-31,Procurement Guidelines 1.15(a)(i),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112853,ASIA CONSTRUCTION,United States,,,2001-03-05,2999-12-31,Procurement Guidelines 1.15(a)(i),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112856,COLDLINE INCORPORATED,United States,,,2000-02-11,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112858,CORD CONSTRUCTION LTD.,United Kingdom,ISLE OF MAN,,2000-02-11,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112899,DACTUS AB,Sweden,STOCKHOLM,,2001-03-30,2999-12-31,Consultant Guidelines 1.25(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112902,"DARESLEY HOLDING, INC.",United Kingdom,,BRITISH VIRGIN ISLANDS,2001-03-05,2999-12-31,Consultant Guidelines 1.25(a)(i),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112905,DAVID RIPER,United States,,,2002-12-19,2999-12-31,Consultant Guidelines 1.25(a)(i),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112908,DIGIDATA,United States,,,2002-12-19,2999-12-31,Consultant Guidelines 1.25(a)(i),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112911,EASTERN TRADING LTD.,United Arab Emirates,,,2001-04-30,2999-12-31,Procurement Guidelines 1.15(a)(ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112913,EMKAY ENTERPRISES LTD.,United Kingdom,LONDON,,2000-02-11,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
112914,ENGINEERING PROJECTS INTERNATIONAL,United Kingdom,LONDON,,2000-02-11,2999-12-31,Procurement Guidelines 1.15(a)(i) & (ii),DEBARRED,Permanent,2026-09-23T05:00:01.779Z
